0.000000	0.000000
0.002004	0.000004
0.004008	0.000015
0.006012	0.000033
0.008016	0.000058
0.010020	0.000090
0.012024	0.000130
0.014028	0.000177
0.016032	0.000230
0.018036	0.000291
0.020040	0.000359
0.022044	0.000434
0.024048	0.000515
0.026052	0.000604
0.028056	0.000699
0.030060	0.000802
0.032064	0.000911
0.034068	0.001027
0.036072	0.001150
0.038076	0.001279
0.040080	0.001415
0.042084	0.001558
0.044088	0.001708
0.046092	0.001864
0.048096	0.002027
0.050100	0.002196
0.052104	0.002372
0.054108	0.002554
0.056112	0.002743
0.058116	0.002938
0.060120	0.003139
0.062124	0.003347
0.064128	0.003562
0.066132	0.003782
0.068136	0.004009
0.070140	0.004243
0.072144	0.004482
0.074148	0.004728
0.076152	0.004979
0.078156	0.005237
0.080160	0.005501
0.082164	0.005772
0.084168	0.006048
0.086172	0.006330
0.088176	0.006618
0.090180	0.006912
0.092184	0.007212
0.094188	0.007518
0.096192	0.007830
0.098196	0.008148
0.100200	0.008471
0.102204	0.008801
0.104208	0.009136
0.106212	0.009477
0.108216	0.009823
0.110220	0.010175
0.112224	0.010533
0.114228	0.010896
0.116232	0.011265
0.118236	0.011640
0.120240	0.012020
0.122244	0.012405
0.124248	0.012796
0.126253	0.013193
0.128257	0.013595
0.130261	0.014002
0.132265	0.014414
0.134269	0.014832
0.136273	0.015255
0.138277	0.015684
0.140281	0.016117
0.142285	0.016556
0.144289	0.017000
0.146293	0.017449
0.148297	0.017903
0.150301	0.018362
0.152305	0.018827
0.154309	0.019296
0.156313	0.019770
0.158317	0.020250
0.160321	0.020734
0.162325	0.021223
0.164329	0.021717
0.166333	0.022216
0.168337	0.022719
0.170341	0.023228
0.172345	0.023741
0.174349	0.024259
0.176353	0.024781
0.178357	0.025309
0.180361	0.025841
0.182365	0.026377
0.184369	0.026918
0.186373	0.027464
0.188377	0.028014
0.190381	0.028568
0.192385	0.029128
0.194389	0.029691
0.196393	0.030259
0.198397	0.030831
0.200401	0.031408
0.202405	0.031989
0.204409	0.032574
0.206413	0.033163
0.208417	0.033757
0.210421	0.034355
0.212425	0.034957
0.214429	0.035563
0.216433	0.036174
0.218437	0.036788
0.220441	0.037407
0.222445	0.038029
0.224449	0.038655
0.226453	0.039286
0.228457	0.039920
0.230461	0.040559
0.232465	0.041201
0.234469	0.041847
0.236473	0.042497
0.238477	0.043150
0.240481	0.043808
0.242485	0.044469
0.244489	0.045133
0.246493	0.045802
0.248497	0.046474
0.250501	0.047150
0.252505	0.047829
0.254509	0.048512
0.256513	0.049198
0.258517	0.049888
0.260521	0.050582
0.262525	0.051278
0.264529	0.051979
0.266533	0.052682
