0.030512	0.091536	-0.630512	0.525718
0.030791	0.092374	-0.630791	0.517794
0.031071	0.093214	-0.631071	0.509871
0.031352	0.094055	-0.631352	0.501949
0.031633	0.094899	-0.631633	0.494027
0.031915	0.095744	-0.631915	0.486106
0.032197	0.096591	-0.632197	0.478187
0.032480	0.097439	-0.632480	0.470267
0.032763	0.098290	-0.632763	0.462349
0.033047	0.099142	-0.633047	0.454431
0.033332	0.099995	-0.633332	0.446514
0.033617	0.100851	-0.633617	0.438598
0.033903	0.101708	-0.633903	0.430683
0.034189	0.102566	-0.634189	0.422768
0.034475	0.103426	-0.634475	0.414854
0.034763	0.104288	-0.634763	0.406940
0.035050	0.105151	-0.635050	0.399028
0.035338	0.106015	-0.635338	0.391116
0.035627	0.106881	-0.635627	0.383204
0.035916	0.107748	-0.635916	0.375293
0.036206	0.108617	-0.636206	0.367383
0.036496	0.109487	-0.636496	0.359473
0.036786	0.110358	-0.636786	0.351564
0.037077	0.111230	-0.637077	0.343656
0.037368	0.112104	-0.637368	0.335748
0.037660	0.112979	-0.637660	0.327841
0.037952	0.113855	-0.637952	0.319934
0.038244	0.114733	-0.638244	0.312027
0.038537	0.115611	-0.638537	0.304121
0.038830	0.116491	-0.638830	0.296216
0.039124	0.117372	-0.639124	0.288311
0.039418	0.118253	-0.639418	0.280407
0.039712	0.119136	-0.639712	0.272503
0.040007	0.120020	-0.640007	0.264599
0.040301	0.120904	-0.640301	0.256696
0.040597	0.121790	-0.640597	0.248794
0.040892	0.122676	-0.640892	0.240891
0.041188	0.123564	-0.641188	0.232990
0.041484	0.124452	-0.641484	0.225088
0.041780	0.125341	-0.641780	0.217187
0.042077	0.126231	-0.642077	0.209286
0.042374	0.127122	-0.642374	0.201386
0.042671	0.128013	-0.642671	0.193486
0.042968	0.128905	-0.642968	0.185586
0.043266	0.129798	-0.643266	0.177686
0.043564	0.130691	-0.643564	0.169787
0.043862	0.131585	-0.643862	0.161888
0.044160	0.132480	-0.644160	0.153990
0.044458	0.133375	-0.644458	0.146091
0.044757	0.134270	-0.644757	0.138193
0.045056	0.135167	-0.645056	0.130295
0.045354	0.136063	-0.645354	0.122397
0.045653	0.136960	-0.645653	0.114500
0.045953	0.137858	-0.645953	0.106603
0.046252	0.138756	-0.646252	0.098705
0.046551	0.139654	-0.646551	0.090808
0.046851	0.140552	-0.646851	0.082911
0.047150	0.141451	-0.647150	0.075015
0.047450	0.142350	-0.647450	0.067118
0.047750	0.143250	-0.647750	0.059222
0.048050	0.144149	-0.648050	0.051325
0.048350	0.145049	-0.648350	0.043429
0.048650	0.145949	-0.648650	0.035533
0.048950	0.146849	-0.648950	0.027636
0.049250	0.147749	-0.649250	0.019740
0.049550	0.148650	-0.649550	0.011844
0.049850	0.149550	-0.649850	0.003948
0.050150	0.150450	-0.650150	0.003948
0.050450	0.151350	-0.650450	0.011844
0.050750	0.152251	-0.650750	0.019740
0.051050	0.153151	-0.651050	0.027636
0.051350	0.154051	-0.651350	0.035533
0.051650	0.154951	-0.651650	0.043429
0.051950	0.155851	-0.651950	0.051325
0.052250	0.156750	-0.652250	0.059222
0.052550	0.157650	-0.652550	0.067118
0.052850	0.158549	-0.652850	0.075015
0.053149	0.159448	-0.653149	0.082911
0.053449	0.160346	-0.653449	0.090808
0.053748	0.161244	-0.653748	0.098705
0.054047	0.162142	-0.654047	0.106602
0.054347	0.163040	-0.654347	0.114500
0.054646	0.163937	-0.654646	0.122397
0.054944	0.164833	-0.654945	0.130295
0.055243	0.165730	-0.655243	0.138193
0.055542	0.166625	-0.655542	0.146091
0.055840	0.167520	-0.655840	0.153990
0.056138	0.168415	-0.656138	0.161888
0.056436	0.169309	-0.656436	0.169787
0.056734	0.170202	-0.656734	0.177686
0.057032	0.171095	-0.657032	0.185586
0.057329	0.171987	-0.657329	0.193486
0.057626	0.172878	-0.657626	0.201386
0.057923	0.173769	-0.657923	0.209286
0.058220	0.174659	-0.658220	0.217187
0.058516	0.175548	-0.658516	0.225088
0.058812	0.176436	-0.658812	0.232990
0.059108	0.177324	-0.659108	0.240891
0.059403	0.178210	-0.659403	0.248794
0.059699	0.179096	-0.659699	0.256696
0.059993	0.179980	-0.659993	0.264599
0.060288	0.180864	-0.660288	0.272503
0.060582	0.181747	-0.660582	0.280407
0.060876	0.182628	-0.660876	0.288311
0.061170	0.183509	-0.661170	0.296216
0.061463	0.184389	-0.661463	0.304121
0.061756	0.185267	-0.661756	0.312027
0.062048	0.186145	-0.662048	0.319934
0.062340	0.187021	-0.662340	0.327840
0.062632	0.187896	-0.662632	0.335748
0.062923	0.188770	-0.662923	0.343656
0.063214	0.189642	-0.663214	0.351564
0.063504	0.190513	-0.663504	0.359473
0.063794	0.191383	-0.663794	0.367383
0.064084	0.192252	-0.664084	0.375293
0.064373	0.193119	-0.664373	0.383204
0.064662	0.193985	-0.664662	0.391116
0.064950	0.194849	-0.664950	0.399028
0.065237	0.195712	-0.665237	0.406940
0.065525	0.196574	-0.665525	0.414854
0.065811	0.197434	-0.665811	0.422768
0.066097	0.198292	-0.666097	0.430683
0.066383	0.199149	-0.666383	0.438598
0.066668	0.200005	-0.666668	0.446514
0.066953	0.200858	-0.666953	0.454431
0.067237	0.201710	-0.667237	0.462349
0.067520	0.202561	-0.667520	0.470267
0.067803	0.203409	-0.667803	0.478186
0.068085	0.204256	-0.668085	0.486106
0.068367	0.205101	-0.668367	0.494027
0.068648	0.205945	-0.668648	0.501949
0.068929	0.206786	-0.668929	0.509871
0.069209	0.207626	-0.669209	0.517794
0.069488	0.208464	-0.669488	0.525718
0.069766	0.209299	-0.669767	0.533643
0.070044	0.210133	-0.670044	0.541569
0.070322	0.210965	-0.670322	0.549495
0.070598	0.211795	-0.670598	0.557423
0.070874	0.212623	-0.670874	0.565351
0.071150	0.213449	-0.671150	0.573280
0.071424	0.214273	-0.671424	0.581211
0.071698	0.215095	-0.671698	0.589142
0.071971	0.215914	-0.671971	0.597074
0.072244	0.216732	-0.672244	0.605007
0.072516	0.217547	-0.672516	0.612941
0.072787	0.218360	-0.672787	0.620876
0.073057	0.219171	-0.673057	0.628812
0.073326	0.219979	-0.673326	0.636749
0.073595	0.220785	-0.673595	0.644688
0.073863	0.221589	-0.673863	0.652627
0.074130	0.222390	-0.674130	0.660567
0.074396	0.223189	-0.674396	0.668508
0.074662	0.223986	-0.674662	0.676451
0.074927	0.224780	-0.674927	0.684394
0.075191	0.225572	-0.675191	0.692339
0.075454	0.226361	-0.675454	0.700284
0.075716	0.227147	-0.675716	0.708231
0.075977	0.227931	-0.675977	0.716179
0.076238	0.228713	-0.676238	0.724128
0.076497	0.229492	-0.676497	0.732079
0.076756	0.230268	-0.676756	0.740030
0.077014	0.231041	-0.677014	0.747983
0.077271	0.231812	-0.677271	0.755937
0.077527	0.232580	-0.677527	0.763892
0.077782	0.233345	-0.677782	0.771848
0.078036	0.234107	-0.678036	0.779806
0.078289	0.234867	-0.678289	0.787765
0.078541	0.235624	-0.678541	0.795725
0.078792	0.236377	-0.678792	0.803686
0.079043	0.237128	-0.679043	0.811649
0.079292	0.237876	-0.679292	0.819613
0.079540	0.238621	-0.679540	0.827579
0.079788	0.239363	-0.679788	0.835545
0.080034	0.240102	-0.680034	0.843513
0.080279	0.240838	-0.680279	0.851483
0.080524	0.241571	-0.680524	0.859454
0.080767	0.242300	-0.680767	0.867426
0.081009	0.243027	-0.681009	0.875399
0.081250	0.243750	-0.681250	0.883374
0.081490	0.244470	-0.681490	0.891351
0.081729	0.245187	-0.681729	0.899329
0.081967	0.245900	-0.681967	0.907308
0.082204	0.246611	-0.682204	0.915289
0.082439	0.247318	-0.682439	0.923271
0.082674	0.248021	-0.682674	0.931255
0.082907	0.248722	-0.682907	0.939240
0.083139	0.249418	-0.683139	0.947227
0.083371	0.250112	-0.683371	0.955215
0.083601	0.250802	-0.683601	0.963205
0.083829	0.251488	-0.683829	0.971197
0.084057	0.252171	-0.684057	0.979190
0.084283	0.252850	-0.684283	0.987184
0.084509	0.253526	-0.684509	0.995181
0.084733	0.254198	-0.684733	1.003178
0.084956	0.254867	-0.684956	1.011178
0.085177	0.255531	-0.685177	1.019179
0.085397	0.256192	-0.685398	1.027182
0.085617	0.256850	-0.685617	1.035186
0.085834	0.257503	-0.685835	1.043192
0.086051	0.258153	-0.686051	1.051200
0.086266	0.258799	-0.686266	1.059209
0.086480	0.259441	-0.686480	1.067220
0.086693	0.260080	-0.686693	1.075233
0.086905	0.260714	-0.686905	1.083248
0.087115	0.261345	-0.687115	1.091264
0.087324	0.261971	-0.687324	1.099282
0.087531	0.262593	-0.687531	1.107302
0.087737	0.263212	-0.687737	1.115324
0.087942	0.263826	-0.687942	1.123347
0.088146	0.264437	-0.688146	1.131372
0.088348	0.265043	-0.688348	1.139399
0.088548	0.265645	-0.688548	1.147428
0.088748	0.266243	-0.688748	1.155459
0.088945	0.266837	-0.688946	1.163492
0.089142	0.267426	-0.689142	1.171526
0.089337	0.268011	-0.689337	1.179563
0.089531	0.268592	-0.689531	1.187601
0.089723	0.269169	-0.689723	1.195641
0.089914	0.269741	-0.689914	1.203683
0.090103	0.270309	-0.690103	1.211728
0.090291	0.270872	-0.690291	1.219774
0.090477	0.271432	-0.690477	1.227822
0.090662	0.271986	-0.690662	1.235872
0.090845	0.272536	-0.690845	1.243924
0.091027	0.273082	-0.691027	1.251978
0.091208	0.273623	-0.691208	1.260034
0.091386	0.274159	-0.691387	1.268092
0.091564	0.274691	-0.691564	1.276152
0.091740	0.275219	-0.691740	1.284214
0.091914	0.275741	-0.691914	1.292278
0.092086	0.276259	-0.692086	1.300344
0.092257	0.276772	-0.692257	1.308413
0.092427	0.277281	-0.692427	1.316483
0.092595	0.277784	-0.692595	1.324556
0.092761	0.278283	-0.692761	1.332631
0.092926	0.278777	-0.692926	1.340708
0.093089	0.279266	-0.693089	1.348787
0.093250	0.279750	-0.693250	1.356868
0.093410	0.280230	-0.693410	1.364951
0.093568	0.280704	-0.693568	1.373037
0.093724	0.281173	-0.693724	1.381125
0.093879	0.281638	-0.693879	1.389215
0.094032	0.282097	-0.694032	1.397307
0.094184	0.282551	-0.694184	1.405402
0.094333	0.283000	-0.694333	1.413498
0.094481	0.283444	-0.694481	1.421598
0.094628	0.283883	-0.694628	1.429699
0.094772	0.284316	-0.694772	1.437803
0.094915	0.284745	-0.694915	1.445909
0.095056	0.285168	-0.695056	1.454017
0.095195	0.285586	-0.695195	1.462127
0.095333	0.285998	-0.695333	1.470240
0.095468	0.286405	-0.695468	1.478356
0.095602	0.286807	-0.695602	1.486474
0.095735	0.287204	-0.695735	1.494594
0.095865	0.287595	-0.695865	1.502716
0.095993	0.287980	-0.695993	1.510841
0.096120	0.288360	-0.696120	1.518968
0.096245	0.288735	-0.696245	1.527098
0.096368	0.289104	-0.696368	1.535230
0.096489	0.289467	-0.696489	1.543365
0.096608	0.289825	-0.696608	1.551502
0.096726	0.290177	-0.696726	1.559642
0.096841	0.290523	-0.696841	1.567784
0.096955	0.290864	-0.696955	1.575929
0.097066	0.291199	-0.697066	1.584076
0.097176	0.291529	-0.697176	1.592226
0.097284	0.291852	-0.697284	1.600378
0.097390	0.292170	-0.697390	1.608533
0.097494	0.292482	-0.697494	1.616691
0.097596	0.292788	-0.697596	1.624851
0.097696	0.293088	-0.697696	1.633014
0.097794	0.293382	-0.697794	1.641179
0.097890	0.293670	-0.697890	1.649347
0.097984	0.293952	-0.697984	1.657517
0.098076	0.294228	-0.698076	1.665691
0.098166	0.294499	-0.698166	1.673867
0.098254	0.294763	-0.698254	1.682045
0.098340	0.295021	-0.698340	1.690227
0.098424	0.295272	-0.698424	1.698411
0.098506	0.295518	-0.698506	1.706597
0.098586	0.295757	-0.698586	1.714787
0.098664	0.295991	-0.698664	1.722979
0.098739	0.296218	-0.698739	1.731174
0.098813	0.296438	-0.698813	1.739372
0.098884	0.296653	-0.698884	1.747572
0.098953	0.296861	-0.698954	1.755776
0.099021	0.297062	-0.699021	1.763982
0.099086	0.297257	-0.699086	1.772191
0.099149	0.297446	-0.699149	1.780403
0.099209	0.297628	-0.699209	1.788617
0.099268	0.297804	-0.699268	1.796835
0.099324	0.297973	-0.699324	1.805055
0.099379	0.298136	-0.699379	1.813279
0.099431	0.298292	-0.699431	1.821505
0.099481	0.298442	-0.699481	1.829734
0.099528	0.298585	-0.699528	1.837966
0.099574	0.298721	-0.699574	1.846201
0.099617	0.298850	-0.699617	1.854439
0.099658	0.298973	-0.699658	1.862680
0.099696	0.299089	-0.699696	1.870924
0.099733	0.299198	-0.699733	1.879170
0.099767	0.299301	-0.699767	1.887420
0.099799	0.299396	-0.699799	1.895673
0.099828	0.299485	-0.699828	1.903929
0.099855	0.299566	-0.699855	1.912188
0.099880	0.299641	-0.699880	1.920450
0.099903	0.299709	-0.699903	1.928715
0.099923	0.299770	-0.699923	1.936983
0.099941	0.299823	-0.699941	1.945255
0.099957	0.299870	-0.699957	1.953529
0.099970	0.299910	-0.699970	1.961807
0.099981	0.299942	-0.699981	1.970087
0.099989	0.299967	-0.699989	1.978371
0.099995	0.299985	-0.699995	1.986658
0.099999	0.299996	-0.699999	1.994948
0.100000	0.300000	-0.700000	2.003241
