0.000000	-1.313182
0.002004	-1.307621
0.004008	-1.301816
0.006012	-1.295769
0.008016	-1.289485
0.010020	-1.282967
0.012024	-1.276217
0.014028	-1.269241
0.016032	-1.262040
0.018036	-1.254618
0.020040	-1.246979
0.022044	-1.239127
0.024048	-1.231063
0.026052	-1.222793
0.028056	-1.214318
0.030060	-1.205643
0.032064	-1.196771
0.034068	-1.187704
0.036072	-1.178447
0.038076	-1.169002
0.040080	-1.159374
0.042084	-1.149564
0.044088	-1.139577
0.046092	-1.129415
0.048096	-1.119082
0.050100	-1.108582
0.052104	-1.097916
0.054108	-1.087089
0.056112	-1.076103
0.058116	-1.064963
0.060120	-1.053670
0.062124	-1.042228
0.064128	-1.030641
0.066132	-1.018910
0.068136	-1.007041
0.070140	-0.995034
0.072144	-0.982895
0.074148	-0.970625
0.076152	-0.958228
0.078156	-0.945707
0.080160	-0.933064
0.082164	-0.920304
0.084168	-0.907428
0.086172	-0.894440
0.088176	-0.881343
0.090180	-0.868140
0.092184	-0.854834
0.094188	-0.841427
0.096192	-0.827923
0.098196	-0.814325
0.100200	-0.800635
0.102204	-0.786857
0.104208	-0.772993
0.106212	-0.759046
0.108216	-0.745019
0.110220	-0.730915
0.112224	-0.716736
0.114228	-0.702486
0.116232	-0.688168
0.118236	-0.673783
0.120240	-0.659335
0.122244	-0.644827
0.124248	-0.630261
0.126253	-0.615640
0.128257	-0.600967
0.130261	-0.586245
0.132265	-0.571475
0.134269	-0.556661
0.136273	-0.541806
0.138277	-0.526912
0.140281	-0.511982
0.142285	-0.497018
0.144289	-0.482023
0.146293	-0.466999
0.148297	-0.451950
0.150301	-0.436877
0.152305	-0.421783
0.154309	-0.406671
0.156313	-0.391543
0.158317	-0.376402
0.160321	-0.361250
0.162325	-0.346089
0.164329	-0.330922
0.166333	-0.315752
0.168337	-0.300581
0.170341	-0.285411
0.172345	-0.270244
0.174349	-0.255083
0.176353	-0.239931
0.178357	-0.224789
0.180361	-0.209660
0.182365	-0.194546
0.184369	-0.179450
0.186373	-0.164373
0.188377	-0.149318
0.190381	-0.134287
0.192385	-0.119283
0.194389	-0.104307
0.196393	-0.089361
0.198397	-0.074448
0.200401	-0.059571
0.202405	-0.044730
0.204409	-0.029928
0.206413	-0.015168
0.208417	-0.000450
0.210421	0.014222
0.212425	0.028847
0.214429	0.043423
0.216433	0.057947
0.218437	0.072419
0.220441	0.086835
0.222445	0.101195
0.224449	0.115495
0.226453	0.129735
0.228457	0.143913
0.230461	0.158026
0.232465	0.172072
0.234469	0.186051
0.236473	0.199960
0.238477	0.213798
0.240481	0.227562
0.242485	0.241251
0.244489	0.254864
0.246493	0.268398
0.248497	0.281853
0.250501	0.295225
0.252505	0.308515
0.254509	0.321720
0.256513	0.334839
0.258517	0.347870
0.260521	0.360811
0.262525	0.373661
0.264529	0.386420
0.266533	0.399084
0.268537	0.411653
0.270541	0.424126
0.272545	0.436500
0.274549	0.448776
0.276553	0.460950
0.278557	0.473022
0.280561	0.484992
0.282565	0.496856
0.284569	0.508614
0.286573	0.520266
0.288577	0.531809
0.290581	0.543243
0.292585	0.554566
0.294589	0.565777
0.296593	0.576875
0.298597	0.587859
0.300601	0.598728
0.302605	0.609481
0.304609	0.620116
0.306613	0.630634
0.308617	0.641032
0.310621	0.651310
0.312625	0.661467
0.314629	0.671501
0.316633	0.681413
0.318637	0.691201
0.320641	0.700864
0.322645	0.710402
0.324649	0.719814
0.326653	0.729098
0.328657	0.738254
0.330661	0.747282
0.332665	0.756180
0.334669	0.764948
0.336673	0.773586
0.338677	0.782092
0.340681	0.790466
0.342685	0.798707
0.344689	0.806815
0.346693	0.814790
0.348697	0.822629
0.350701	0.830334
0.352705	0.837904
0.354709	0.845337
0.356713	0.852634
0.358717	0.859794
0.360721	0.866817
0.362725	0.873702
0.364729	0.880449
0.366733	0.887058
0.368737	0.893528
0.370741	0.899858
0.372745	0.906049
0.374749	0.912101
0.376754	0.918012
0.378758	0.923783
0.380762	0.929414
0.382766	0.934904
0.384770	0.940253
0.386774	0.945461
0.388778	0.950527
0.390782	0.955453
0.392786	0.960237
0.394790	0.964879
0.396794	0.969379
0.398798	0.973738
0.400802	0.977955
0.402806	0.982030
0.404810	0.985964
0.406814	0.989755
0.408818	0.993405
0.410822	0.996913
0.412826	1.000279
0.414830	1.003503
0.416834	1.006586
0.418838	1.009528
0.420842	1.012328
0.422846	1.014987
0.424850	1.017504
0.426854	1.019881
0.428858	1.022117
0.430862	1.024213
0.432866	1.026168
0.434870	1.027984
0.436874	1.029659
0.438878	1.031195
0.440882	1.032591
0.442886	1.033848
0.444890	1.034967
0.446894	1.035947
0.448898	1.036789
0.450902	1.037493
0.452906	1.038060
0.454910	1.038489
0.456914	1.038782
0.458918	1.038938
0.460922	1.038958
0.462926	1.038843
0.464930	1.038592
0.466934	1.038207
0.468938	1.037688
0.470942	1.037034
0.472946	1.036247
0.474950	1.035327
0.476954	1.034275
0.478958	1.033091
0.480962	1.031775
0.482966	1.030328
0.484970	1.028751
0.486974	1.027044
0.488978	1.025208
0.490982	1.023242
0.492986	1.021148
0.494990	1.018927
0.496994	1.016578
0.498998	1.014103
0.501002	1.011502
0.503006	1.008775
0.505010	1.005923
0.507014	1.002947
0.509018	0.999848
0.511022	0.996625
0.513026	0.993280
0.515030	0.989814
0.517034	0.986226
0.519038	0.982517
0.521042	0.978689
0.523046	0.974742
0.525050	0.970676
0.527054	0.966493
0.529058	0.962192
0.531062	0.957775
0.533066	0.953242
0.535070	0.948593
0.537074	0.943831
